Predict,Round,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
3.14E-07,0,0,5,2,4,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
0.999999642,1,1,5,2,8,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,5
4.75E-07,0,0,2,2,2,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0
0.000425807,0,0,2,3,2,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6
0.999999881,1,1,2,2,3,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,1
0.000169861,0,0,3,2,4,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
0.999959588,1,1,5,2,8,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,1
0.999977469,1,1,5,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,1
0.999356925,1,1,2,3,8,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,5,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
0.002431002,0,0,2,3,8,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,4,0
0.000539281,0,0,5,3,8,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,5,0
0.999998331,1,1,5,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
1,1,1,2,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,5
0.000185093,0,0,5,3,7,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,4,0
0.998989642,1,1,2,2,8,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0
0.999998689,1,1,2,2,3,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,1
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4
0.99999845,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
0.999999881,1,1,5,2,3,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,3,1
0.000700893,0,0,2,3,6,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,4,0
0.999628544,1,1,2,2,8,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,3,1
2.00E-06,0,0,3,2,4,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
1,1,1,5,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
0.999999166,1,1,5,2,3,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,1
0.999999166,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1
0.997858703,1,1,0,2,8,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,3
1,1,1,5,3,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
0.985803485,1,1,0,2,0,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,3
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0
3.47E-08,0,0,5,3,2,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
3.38E-08,0,0,3,2,0,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
1,1,1,5,3,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
7.17E-09,0,0,5,2,2,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
0.976429462,1,1,2,2,0,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,3
4.70E-05,0,0,2,2,4,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
0.999998093,1,1,5,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
2.06E-07,0,0,2,3,0,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999922037,1,1,5,2,3,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,5
0.999514222,1,1,2,2,0,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,5,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
1,1,1,5,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
0.999999762,1,1,5,3,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
1,1,1,5,3,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
1,1,1,2,2,3,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,4,5
3.50E-06,0,0,5,3,5,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
3.93E-05,0,0,5,3,7,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,5,0
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
0.999996781,1,1,5,2,3,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,1
0.999996662,1,1,5,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
0.999998093,1,1,2,2,3,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,5
0.999986649,1,1,5,2,0,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,1
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
0.999367177,1,1,0,2,8,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,1
4.19E-08,0,0,3,3,4,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
1,1,1,5,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
1.08E-06,0,0,5,3,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
0.999886394,1,1,5,2,0,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,4,1
0.999999762,1,1,2,2,3,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,5
0.999993205,1,1,2,2,0,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,3,5
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
0.999990582,1,1,5,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
1,1,1,2,2,8,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,5
7.70E-06,0,0,3,3,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
2.35E-08,0,0,5,2,2,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
0.000415756,0,0,5,3,8,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,4,0
1,1,1,2,2,0,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,5
0.999988914,1,1,2,2,3,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,3,5
8.64E-06,0,0,2,2,2,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1
1,1,1,5,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
0.999966264,1,1,2,2,8,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0
9.55E-07,0,0,5,0,4,0,5,1,1,1,10,0,1,2,2,7,4,0,2,1,0,7,4,2
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0
0.999981165,1,1,5,2,8,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,5
9.16E-09,0,0,5,2,0,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
4.00E-08,0,0,5,2,5,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6
0.999999762,1,1,5,2,3,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,1
0.997286916,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
0.999978542,1,1,5,2,8,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,3,1
0.999999881,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
0.991834044,1,1,2,2,8,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,3,5
1.03E-05,0,0,3,3,4,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
5.94E-07,0,0,5,3,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1
4.08E-06,0,0,2,3,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
1.89E-07,0,0,5,2,2,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
0.999999285,1,1,5,2,3,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,5
0.999890924,1,1,2,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,4,5
0.999999881,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4
0.999908686,1,1,5,2,0,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,5
0.979492843,1,1,2,2,8,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,1
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
0.999999642,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4
1,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4
0.999862194,1,1,0,2,5,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
1,1,1,5,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
0.998593748,1,1,0,2,8,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1
1.18E-06,0,0,5,3,4,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
1,1,1,5,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
0.999987006,1,1,5,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
0.999999404,1,1,5,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
0.999938607,1,1,2,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,1
0.999998212,1,1,0,3,9,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
0.999997497,1,1,5,2,3,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,5
0.000160775,0,0,2,3,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
5.07E-08,0,0,3,2,5,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
2.63E-05,0,0,2,3,4,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999983191,1,1,0,3,5,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
0.999860406,1,1,5,2,3,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,4,1
0.999997258,1,1,5,2,3,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,3,1
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1
1,1,1,5,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
0.999381423,1,1,2,3,0,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1
0.999999881,1,1,5,2,0,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,5
0.998534679,1,1,0,2,0,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,1
0.000328615,0,0,2,3,8,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,5,0
8.15E-06,0,0,5,3,4,0,5,1,1,1,10,0,1,0,2,7,4,0,2,1,0,7,4,2
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4
0.999995351,1,1,2,2,0,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,1
0.999988556,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
6.84E-08,0,0,3,2,2,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999987245,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4
0.999995351,1,1,0,0,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
0.999999881,1,1,5,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
1,1,1,5,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,1
1,1,1,5,3,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
1.67E-06,0,0,5,3,4,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
8.69E-07,0,0,2,3,4,0,5,1,1,1,10,0,1,0,0,7,4,0,2,1,0,7,4,2
0.999932408,1,1,2,3,0,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,3,0,4,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1
0.999999762,1,1,5,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
0.999997377,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
0.999999881,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
0.999988914,1,1,5,2,3,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,3,1
3.11E-05,0,0,5,3,6,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,5,0
1,1,1,5,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
0.998896003,1,1,2,2,5,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
1,1,1,5,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
0.999941111,1,1,2,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,4,1
0.999467671,1,1,5,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,4,5
1.01E-06,0,0,3,2,2,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
0.99968791,1,1,2,2,0,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,1
1.20E-07,0,0,5,0,4,0,5,1,1,1,10,0,1,0,0,7,4,0,2,1,0,7,4,2
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
0.000266283,0,0,2,3,8,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,5,0
0.99057287,1,1,2,2,8,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,5
0.999164224,1,1,2,2,5,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
0.999997973,1,1,2,2,3,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,3,1
1,1,1,5,3,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1
1,1,1,2,2,3,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,1
0.999934435,1,1,2,2,8,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,3,5
1,1,1,5,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,0
1,1,1,5,3,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
0.999950409,1,1,0,3,0,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1
0.999999762,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
1,1,1,5,3,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
1,1,1,5,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
5.87E-07,0,0,3,3,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
7.41E-05,0,0,5,3,8,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,5,0
0.999906182,1,1,2,2,0,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,4,5
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1
1,1,1,5,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
1,1,1,2,2,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
1,1,1,5,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
0.999995947,1,1,5,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
0.999999762,1,1,2,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
1,1,1,2,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
1,1,1,3,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
0.999999523,1,1,2,3,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
1,1,1,5,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
0.999977469,1,1,2,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
1,1,1,2,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
1,1,1,5,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
1,1,1,5,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
1,1,1,2,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
1,1,1,2,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
0.99999702,1,1,2,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
0.999989033,1,1,2,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
1,1,1,2,3,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
1,1,1,5,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
0.999984264,1,1,3,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
1,1,1,5,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
1,1,1,2,2,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
1,1,1,2,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
0.999999762,1,1,3,2,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
1,1,1,2,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
0.999988317,1,1,5,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
1,1,1,2,2,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
1,1,1,2,2,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
1,1,1,2,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
1,1,1,2,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
0.999984026,1,1,2,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
0.99983573,1,1,2,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
1,1,1,5,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
0.999995828,1,1,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
1,1,1,5,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
0.999035001,1,1,2,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
1,1,1,5,3,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
1,1,1,2,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
0.001508898,0,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,1,2
1,1,1,2,2,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
1.80E-07,0,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,4,2
1,1,1,2,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
1,1,1,2,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
0.999927759,1,1,2,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
1,1,1,2,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
1,1,1,5,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
1,1,1,5,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
1,1,1,2,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
1,1,1,2,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
1,1,1,2,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
0.999994159,1,1,2,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
1,1,1,2,2,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
1,1,1,2,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
1,1,1,2,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
0.999999881,1,1,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
1,1,1,5,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
1,1,1,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
0.999999762,1,1,2,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
1,1,1,5,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
1,1,1,3,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
1,1,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
1,1,1,2,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
1,1,1,5,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
1,1,1,5,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
0.99998939,1,1,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
1,1,1,2,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
0.999982715,1,1,2,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
0.999995708,1,1,5,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
4.09E-07,0,0,5,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1
0.999663115,1,1,2,3,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
1,1,1,5,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
1,1,1,5,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
1,1,1,2,2,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
0.999999762,1,1,2,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
0.999999881,1,1,5,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
1,1,1,5,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
0.999997497,1,1,2,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
0.999996543,1,1,3,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
0.999999404,1,1,2,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
1,1,1,5,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
1,1,1,2,3,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
1,1,1,5,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
1,1,1,2,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
0.999999762,1,1,2,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
